      -108.03104       39.025764
      -108.03333       39.023010
      -108.03611       39.016617
      -108.03842       39.014313
      -108.04307       39.011063
      -108.04541       39.010117
      -108.04661       39.010548
      -108.04842       39.011879
      -108.05021       39.012302
      -108.05199       39.012276
      -108.05372       39.010887
      -108.05774       39.006287
      -108.06584       38.999802
      -108.06694       38.996613
      -108.07043       38.994286
      -108.08029       38.987320
      -108.08605       38.981785
      -108.08957       38.980366
      -108.09250       38.979408
      -108.09363       38.977577
      -108.09296       38.974869
      -108.08858       38.966782
      -108.08794       38.964977
      -108.08790       38.963619
      -108.09074       38.959492
      -108.09932       38.948921
      -108.10163       38.947067
      -108.10444       38.942032
      -108.10729       38.938358
      -108.11364       38.932808
      -108.12225       38.923595
      -108.12517       38.922184
      -108.12871       38.921673
      -108.13287       38.922504
      -108.13644       38.922897
      -108.13880       38.922859
      -108.14110       38.920551
      -108.14281       38.918255
      -108.14332       38.915527
      -108.14322       38.912354
      -108.14012       38.907421
      -108.13947       38.905163
      -108.14063       38.904690
      -108.14478       38.905071
      -108.14712       38.904125
      -108.14881       38.901375
      -108.15174       38.900417
      -108.16473       38.899738
      -108.17290       38.895969
      -108.17635       38.892735
      -108.22669       38.875977
      -108.24486       38.870663
      -108.37760       38.826023
      -108.37717       38.667801
      -108.37711       38.611584
      -108.37912       38.499866
      -108.66346       38.499195
      -109.05971       38.604721
      -109.05966       38.609650
      -109.05957       38.672741
      -109.05502       38.928310
      -109.05479       38.941006
      -109.05471       38.945389
      -109.05459       38.954613
      -109.05428       38.960827
      -109.05437       38.969109
      -109.05382       39.000748
      -109.05376       39.013531
      -109.05371       39.028042
      -109.05341       39.101051
      -109.05336       39.115108
      -109.05310       39.181248
      -109.05309       39.188103
      -109.05308       39.202614
      -109.05304       39.275173
      -109.05303       39.289684
      -109.05299       39.362648
      -109.05298       39.366673
      -109.05694       39.499485
      -109.05278       39.497547
      -109.05282       39.475601
      -109.05286       39.450218
      -109.05298       39.366673
      -109.05299       39.362648
      -109.05303       39.289684
      -109.05304       39.275173
      -109.05308       39.202614
      -109.05309       39.188103
      -109.05310       39.181248
      -109.05336       39.115108
      -109.05341       39.101051
      -109.05371       39.028042
      -109.05376       39.013531
      -109.05382       39.000748
      -109.05437       38.969109
      -109.05428       38.960827
      -109.05459       38.954613
      -109.05471       38.945389
      -109.05479       38.941006
      -109.05502       38.928310
      -109.05957       38.672741
      -109.05966       38.609650
      -109.05971       38.604721
      -109.05012       40.654522
      -109.05010       40.651489
      -109.05011       40.609596
      -109.05011       40.593262
      -109.05011       40.579338
      -109.05012       40.577381
      -109.05032       40.531685
      -109.05049       40.493114
      -109.05082       40.476669
      -109.05079       40.471329
      -109.05075       40.463619
      -109.05068       40.449100
      -109.05082       40.419044
      -109.05088       40.404072
      -109.05090       40.387386
      -109.05093       40.358349
      -109.05116       40.320599
      -109.05134       40.292030
      -109.05138       40.284382
      -109.05140       40.275303
      -109.05142       40.260788
      -109.05102       40.222767
      -109.05166       40.131950
      -109.05162       40.128265
      -109.05163       40.117432
      -109.05166       40.087948
      -109.05170       40.039810
      -109.05175       39.981293
      -109.05178       39.968636
      -109.05212       39.823456
      -109.05216       39.808487
      -109.05223       39.779011
      -109.05235       39.728218
      -109.05234       39.721874
      -109.05245       39.669258
      -109.05261       39.595768
      -109.05264       39.581257
      -109.05275       39.516422
      -109.05278       39.497547
      -109.05694       39.499485
      -109.05012       40.654522
      -107.03127       39.919018
      -107.11293       39.919174
      -107.11224       39.836159
      -107.11215       39.830265
      -107.11158       39.793091
      -107.11078       39.741413
      -107.11208       39.709667
      -107.11223       39.680195
      -107.11237       39.650726
      -107.11289       39.606293
      -107.11325       39.591782
      -107.11340       39.562317
      -107.11320       39.395039
      -107.11374       39.366070
      -107.43095       39.366177
      -108.40960       39.365982
      -109.05298       39.366673
      -109.05286       39.450218
      -109.05282       39.475601
      -109.05278       39.497547
      -109.05275       39.516422
      -109.05264       39.581257
      -109.05261       39.595768
      -109.05245       39.669258
      -109.00797       39.668514
      -108.89490       39.666641
      -108.89507       39.655754
      -108.83948       39.655670
      -108.82035       39.655647
      -108.80120       39.655170
      -108.78207       39.655144
      -108.74920       39.654964
      -108.67508       39.654755
      -108.67207       39.654366
      -108.65594       39.654255
      -108.59673       39.653229
      -108.57818       39.652702
      -108.56023       39.652161
      -108.56015       39.666676
      -108.56007       39.681187
      -108.55997       39.695248
      -108.53903       39.695221
      -108.42660       39.694729
      -108.31298       39.694611
      -108.29385       39.694508
      -108.27471       39.694401
      -108.25557       39.694294
      -108.23645       39.694637
      -108.21851       39.694504
      -108.16528       39.694073
      -107.99485       39.693279
      -107.93761       39.694206
      -107.93842       39.707314
      -107.93881       39.766254
      -107.93879       39.809784
      -107.93758       39.825050
      -107.77584       39.825565
      -107.69264       39.830009
      -107.60679       39.829273
      -107.43002       39.828957
      -107.43044       39.918007
      -107.31813       39.915653
      -107.31612       40.090916
      -107.03745       40.091473
      -107.03758       40.003094
      -107.03200       40.003056
      -107.03127       39.919018
      -109.05102       40.222767
      -108.66915       40.221371
      -108.65530       40.221207
      -108.59747       40.221504
      -108.55773       40.221863
      -108.52158       40.221684
      -108.50232       40.222065
      -108.44450       40.222290
      -108.40835       40.222080
      -108.38908       40.222446
      -108.33124       40.222164
      -108.29451       40.222385
      -108.25596       40.222626
      -108.23669       40.222515
      -108.21802       40.222847
      -108.20115       40.222687
      -108.18187       40.222569
      -108.16260       40.222446
      -108.10417       40.222527
      -108.08549       40.222385
      -108.00838       40.221821
      -107.98910       40.221676
      -107.95235       40.221340
      -107.91440       40.221016
      -107.89452       40.220863
      -107.87585       40.220688
      -107.81924       40.221062
      -107.76143       40.221428
      -107.43956       40.218998
      -107.43889       40.223488
      -107.03696       40.223118
      -107.03615       40.209064
      -107.03545       40.160099
      -107.03745       40.091473
      -107.31612       40.090916
      -107.31813       39.915653
      -107.43044       39.918007
      -107.43002       39.828957
      -107.60679       39.829273
      -107.69264       39.830009
      -107.77584       39.825565
      -107.93758       39.825050
      -107.93879       39.809784
      -107.93881       39.766254
      -107.93842       39.707314
      -107.93761       39.694206
      -107.99485       39.693279
      -108.16528       39.694073
      -108.21851       39.694504
      -108.23645       39.694637
      -108.25557       39.694294
      -108.27471       39.694401
      -108.29385       39.694508
      -108.31298       39.694611
      -108.42660       39.694729
      -108.53903       39.695221
      -108.55997       39.695248
      -108.56007       39.681187
      -108.56015       39.666676
      -108.56023       39.652161
      -108.57818       39.652702
      -108.59673       39.653229
      -108.65594       39.654255
      -108.67207       39.654366
      -108.67508       39.654755
      -108.74920       39.654964
      -108.78207       39.655144
      -108.80120       39.655170
      -108.82035       39.655647
      -108.83948       39.655670
      -108.89507       39.655754
      -108.89490       39.666641
      -109.00797       39.668514
      -109.05245       39.669258
      -109.05234       39.721874
      -109.05235       39.728218
      -109.05223       39.779011
      -109.05216       39.808487
      -109.05212       39.823456
      -109.05178       39.968636
      -109.05175       39.981293
      -109.05170       40.039810
      -109.05166       40.087948
      -109.05163       40.117432
      -109.05162       40.128265
      -109.05166       40.131950
      -109.05102       40.222767
      -107.91540       41.002945
      -107.88805       41.002937
      -107.88009       41.002876
      -107.85211       41.002857
      -107.83914       41.002846
      -107.83263       41.002842
      -107.82060       41.002834
      -107.81314       41.002831
      -107.78450       41.002827
      -107.70779       41.002815
      -107.67674       41.002811
      -107.60489       41.002804
      -107.52878       41.002563
      -107.51358       41.002621
      -107.50929       41.002625
      -107.49470       41.002644
      -107.45753       41.002659
      -107.41370       41.002914
      -107.39483       41.003025
      -107.36746       41.003185
      -107.34371       41.003319
      -107.31812       41.003464
      -107.31778       40.985249
      -107.31766       40.978897
      -107.31750       40.970734
      -107.31713       40.950321
      -107.31696       40.941246
      -107.31735       40.928993
      -107.31707       40.914478
      -107.31666       40.859589
      -107.31660       40.855961
      -107.31565       40.837822
      -107.31448       40.774776
      -107.31442       40.771603
      -107.31313       40.701302
      -107.31309       40.699032
      -107.31284       40.685429
      -107.31259       40.672276
      -107.31213       40.614223
      -107.31186       40.599712
      -107.36877       40.599564
      -107.36828       40.542870
      -107.42696       40.542675
      -107.42697       40.513195
      -107.42760       40.423836
      -107.42937       40.361225
      -107.42968       40.346710
      -107.42999       40.332199
      -107.44025       40.332081
      -107.43823       40.261810
      -107.43889       40.223488
      -107.43956       40.218998
      -107.76143       40.221428
      -107.81924       40.221062
      -107.87585       40.220688
      -107.89452       40.220863
      -107.91440       40.221016
      -107.95235       40.221340
      -107.98910       40.221676
      -108.00838       40.221821
      -108.08549       40.222385
      -108.10417       40.222527
      -108.16260       40.222446
      -108.18187       40.222569
      -108.20115       40.222687
      -108.21802       40.222847
      -108.23669       40.222515
      -108.25596       40.222626
      -108.29451       40.222385
      -108.33124       40.222164
      -108.38908       40.222446
      -108.40835       40.222080
      -108.44450       40.222290
      -108.50232       40.222065
      -108.52158       40.221684
      -108.55773       40.221863
      -108.59747       40.221504
      -108.65530       40.221207
      -108.66915       40.221371
      -109.05102       40.222767
      -109.05142       40.260788
      -109.05140       40.275303
      -109.05138       40.284382
      -109.05134       40.292030
      -109.05116       40.320599
      -109.05093       40.358349
      -109.05090       40.387386
      -109.05088       40.404072
      -109.05082       40.419044
      -109.05068       40.449100
      -109.05075       40.463619
      -109.05079       40.471329
      -109.05082       40.476669
      -109.05049       40.493114
      -109.05032       40.531685
      -109.05012       40.577381
      -109.05011       40.579338
      -109.05011       40.593262
      -109.05011       40.609596
      -109.05010       40.651489
      -109.05012       40.654522
      -109.04993       40.666008
      -109.05009       40.694901
      -109.04991       40.751625
      -109.04986       40.769318
      -109.04981       40.783390
      -109.04968       40.823956
      -109.04932       40.843292
      -109.04928       40.845295
      -109.04919       40.858719
      -109.04881       40.886600
      -109.04890       40.903645
      -109.04873       40.910660
      -109.04901       40.926792
      -109.04883       40.947876
      -109.04901       41.000034
      -108.97291       41.000183
      -108.93151       41.000126
      -108.91202       41.000103
      -108.76553       41.000187
      -108.74603       41.000156
      -108.65163       41.000523
      -108.63214       41.000484
      -108.56988       41.000294
      -108.37810       40.999706
      -108.37450       40.999725
      -108.31180       41.000042
      -108.29230       41.000141
      -108.26303       41.000290
      -108.21860       41.000664
      -108.18085       41.000980
      -108.00069       41.002491
      -107.96598       41.002769
      -107.91540       41.002945
      -109.04901       41.000034
      -109.04883       40.947876
      -109.04901       40.926792
      -109.04873       40.910660
      -109.04890       40.903645
      -109.04881       40.886600
      -109.04919       40.858719
      -109.04928       40.845295
      -109.04932       40.843292
      -109.04968       40.823956
      -109.04981       40.783390
      -109.04986       40.769318
      -109.04991       40.751625
      -109.05009       40.694901
      -109.04993       40.666008
      -109.05012       40.654522
     -999.000     -999.000
      -107.91540       41.002945
      -107.96598       41.002769
      -108.00069       41.002491
      -108.18085       41.000980
      -108.21860       41.000664
      -108.26303       41.000290
      -108.29230       41.000141
      -108.31180       41.000042
      -108.37450       40.999725
      -108.37810       40.999706
      -108.56988       41.000294
      -108.63214       41.000484
      -108.65163       41.000523
      -108.74603       41.000156
      -108.76553       41.000187
      -108.91202       41.000103
      -108.93151       41.000126
      -108.97291       41.000183
      -109.04901       41.000034
     -999.000     -999.000
      -107.47804       36.999077
      -107.41869       36.999332
      -107.41466       36.999352
      -109.04488       36.998631
      -108.53622       36.998383
      -108.37999       36.998306
      -108.25088       36.997997
      -108.15923       36.997887
      -108.12637       36.997757
      -108.09062       36.997616
      -108.03760       36.997406
      -108.00071       36.997261
      -107.96498       36.997120
      -107.94713       36.997410
      -107.87739       36.997612
      -107.85953       36.997887
      -107.70394       36.998367
      -107.68608       36.998619
      -107.52299       36.998940
      -107.47804       36.999077
      -109.04435       37.477283
      -108.97417       37.559753
      -108.93921       37.600960
      -108.91420       37.630131
      -108.88863       37.630287
      -108.84210       37.630020
      -108.77351       37.630241
      -108.72585       37.630409
      -108.71945       37.630554
      -108.66655       37.630360
      -108.66661       37.632175
      -108.55504       37.633663
      -108.44694       37.634521
      -108.33652       37.635780
      -108.22662       37.635117
      -108.12839       37.635517
      -107.96859       37.637749
      -107.97021       37.632736
      -107.97358       37.628601
      -107.97587       37.627205
      -107.98563       37.622513
      -107.98676       37.621586
      -107.99352       37.613316
      -107.99695       37.611446
      -108.01013       37.604881
      -108.01241       37.603031
      -108.02023       37.591564
      -108.02133       37.589279
      -108.02119       37.584293
      -108.02112       37.581577
      -108.01917       37.573902
      -108.01911       37.571636
      -108.01964       37.569813
      -108.02073       37.567074
      -108.02047       37.557556
      -108.01973       37.551678
      -108.02079       37.548031
      -108.02299       37.543461
      -108.02577       37.539333
      -108.03088       37.534714
      -108.03371       37.532398
      -108.03480       37.529663
      -108.03387       37.516983
      -108.03365       37.508823
      -108.03511       37.498371
      -108.03414       37.484333
      -108.03348       37.481625
      -108.03284       37.479366
      -108.03433       37.470272
      -108.03355       37.463032
      -108.03409       37.461208
      -108.03516       37.458015
      -108.03788       37.451626
      -108.04122       37.446579
      -108.04518       37.442886
      -108.05148       37.440060
      -108.05956       37.438564
      -108.06825       37.437962
      -108.07460       37.437401
      -108.07632       37.436466
      -108.07742       37.434631
      -108.07841       37.428268
      -108.07954       37.427341
      -108.08747       37.420856
      -108.09142       37.417164
      -108.09709       37.412529
      -108.09876       37.410233
      -108.10156       37.406559
      -108.10320       37.403355
      -108.10477       37.397434
      -108.10524       37.393345
      -108.10514       37.389721
      -108.10501       37.385189
      -108.10606       37.381542
      -108.10719       37.380161
      -108.11062       37.378742
      -108.11176       37.377815
      -108.11402       37.375961
      -108.11687       37.374554
      -108.12263       37.373093
      -108.12727       37.373463
      -108.13131       37.372940
      -108.13416       37.371529
      -108.14610       37.363609
      -108.14952       37.361736
      -108.15297       37.360767
      -108.15875       37.360664
      -108.17268       37.361324
      -108.18192       37.360703
      -108.18710       37.359703
      -108.19282       37.357334
      -108.19796       37.354523
      -108.20080       37.352654
      -108.20298       37.348083
      -108.20345       37.344444
      -108.20679       37.339851
      -108.21693       37.330597
      -108.21690       37.329235
      -108.21685       37.327877
      -108.21033       37.322556
      -108.21029       37.321194
      -108.20961       37.318031
      -108.21066       37.314384
      -108.21338       37.308441
      -108.21390       37.306618
      -108.21269       37.304829
      -108.21091       37.303047
      -108.21081       37.299873
      -108.21304       37.297112
      -108.21472       37.295269
      -108.21690       37.290695
      -108.21740       37.287964
      -108.22022       37.285645
      -108.22359       37.281956
      -108.22807       37.277340
      -108.23425       37.270874
      -108.23587       37.267220
      -108.23634       37.263584
      -108.23743       37.261295
      -108.23967       37.258987
      -108.24302       37.254845
      -108.24630       37.248432
      -108.24964       37.244289
      -108.25468       37.238754
      -108.25692       37.236446
      -108.26314       37.231796
      -108.26428       37.231319
      -108.26771       37.229897
      -108.27631       37.227467
      -108.28031       37.226032
      -108.28484       37.223225
      -108.28825       37.220894
      -108.28989       37.218143
      -108.29096       37.214947
      -108.29250       37.208569
      -108.29347       37.202656
      -108.29673       37.195793
      -108.29832       37.191227
      -108.29873       37.185780
      -108.29855       37.179886
      -108.29726       37.175377
      -108.29713       37.171295
      -108.29647       37.168591
      -108.29402       37.164101
      -108.29333       37.160484
      -108.29251       37.152790
      -108.29296       37.148701
      -108.29453       37.143230
      -108.29845       37.139072
      -108.30574       37.132133
      -108.30795       37.128918
      -108.30952       37.123898
      -108.31123       37.104366
      -108.31687       37.100178
      -108.31855       37.098331
      -108.31964       37.096497
      -108.32008       37.091953
      -108.32162       37.085575
      -108.32264       37.081470
      -108.32482       37.077347
      -108.32976       37.069542
      -108.33137       37.065430
      -108.33118       37.059544
      -108.33221       37.055443
      -108.33442       37.052223
      -108.33777       37.048531
      -108.34566       37.042934
      -108.34735       37.041538
      -108.34901       37.039238
      -108.35111       37.032848
      -108.35218       37.030109
      -108.35445       37.028702
      -108.35842       37.026810
      -108.36070       37.025860
      -108.36410       37.023979
      -108.36914       37.019344
      -108.37247       37.015198
      -108.37522       37.011063
      -108.37797       37.006927
      -108.37904       37.004185
      -108.37999       36.998306
      -108.53622       36.998383
      -109.04488       36.998631
      -109.04471       37.237339
      -109.04469       37.266834
      -109.04466       37.295860
      -109.04464       37.323528
      -109.04462       37.338497
      -109.04461       37.359959
      -109.04454       37.387611
      -109.04450       37.401688
      -109.04435       37.464268
      -109.04433       37.470486
      -109.04435       37.477283
      -109.04095       38.160286
      -109.04099       38.153107
      -109.04191       38.039234
      -109.04202       38.024727
      -109.04238       37.980724
      -109.04248       37.960346
      -109.04253       37.951702
      -109.04263       37.945385
      -109.04305       37.880020
      -109.04366       37.769463
      -109.04375       37.753593
      -109.04350       37.692268
      -109.04345       37.680485
      -109.04349       37.676037
      -109.04385       37.631046
      -109.04389       37.619362
      -109.04393       37.606209
      -109.04391       37.603832
      -109.04397       37.592602
      -109.04430       37.527756
      -109.04440       37.507355
      -109.04435       37.477283
      -109.04433       37.470486
      -109.04435       37.464268
      -109.04450       37.401688
      -109.04454       37.387611
      -109.04461       37.359959
      -109.04462       37.338497
      -109.04464       37.323528
      -109.04466       37.295860
      -109.04469       37.266834
      -109.04471       37.237339
      -109.04488       36.998631
      -109.04305       37.880020
      -108.86744       37.879295
      -108.85812       37.879509
      -108.84819       37.879288
      -108.81903       37.879509
      -108.81597       37.890919
      -108.81496       37.895027
      -108.79981       37.895370
      -108.77355       37.895515
      -108.74614       37.895679
      -108.71637       37.895439
      -108.64928       37.895554
      -108.63061       37.895504
      -108.60435       37.895611
      -108.53903       37.896080
      -108.51803       37.896061
      -108.44685       37.896145
      -108.44218       37.896236
      -108.29343       37.896397
      -108.25724       37.896164
      -108.25709       37.891182
      -108.25523       37.887589
      -108.25339       37.884899
      -108.24802       37.880920
      -108.23968       37.875179
      -108.23553       37.872532
      -108.23370       37.869846
      -108.23120       37.864452
      -108.22920       37.855873
      -108.22726       37.850014
      -108.22417       37.844177
      -108.21876       37.838383
      -108.21452       37.833019
      -108.21211       37.830795
      -108.21024       37.826294
      -108.20901       37.824505
      -108.20782       37.823620
      -108.20372       37.822784
      -108.19440       37.822952
      -108.18684       37.823544
      -108.18105       37.825008
      -108.17589       37.827820
      -108.17075       37.831539
      -108.16672       37.832970
      -108.16090       37.833527
      -108.15214       37.832771
      -108.14749       37.833309
      -108.14112       37.834782
      -108.13421       37.837620
      -108.12618       37.842297
      -108.12222       37.846443
      -108.11710       37.850613
      -108.11304       37.851589
      -108.10953       37.851196
      -108.10596       37.848537
      -108.09693       37.838718
      -108.09341       37.837872
      -108.08586       37.838909
      -108.06970       37.844624
      -108.06564       37.845146
      -108.06267       37.843384
      -108.05796       37.841648
      -108.05328       37.841274
      -108.05041       37.842682
      -108.04589       37.847744
      -108.04186       37.849628
      -108.03085       37.852077
      -108.00117       37.853928
      -107.99416       37.853588
      -107.98827       37.851418
      -107.98109       37.844280
      -107.97443       37.834866
      -107.97141       37.831287
      -107.96790       37.830441
      -107.96036       37.831921
      -107.95339       37.832943
      -107.94465       37.833080
      -107.93703       37.831390
      -107.92877       37.827438
      -107.92223       37.822556
      -107.91746       37.818096
      -107.91440       37.812706
      -107.91196       37.808208
      -107.90721       37.805111
      -107.89660       37.800289
      -107.89130       37.798103
      -107.88951       37.796318
      -107.88584       37.789574
      -107.88342       37.785984
      -107.88106       37.784660
      -107.87756       37.784264
      -107.87228       37.782982
      -107.86873       37.780769
      -107.86155       37.773174
      -107.86720       37.766285
      -107.86829       37.763550
      -107.86767       37.761745
      -107.86588       37.759960
      -107.86408       37.758175
      -107.86286       37.755928
      -107.86222       37.753670
      -107.86274       37.750942
      -107.86440       37.747742
      -107.86836       37.743149
      -107.87169       37.736748
      -107.87331       37.731739
      -107.87258       37.725857
      -107.87305       37.721313
      -107.87469       37.717209
      -107.87641       37.716274
      -107.88165       37.716194
      -107.89040       37.716969
      -107.89681       37.717319
      -107.89859       37.717116
      -107.90144       37.716793
      -107.90490       37.715382
      -107.90945       37.711231
      -107.91349       37.709805
      -107.91809       37.707920
      -107.92390       37.707375
      -107.92735       37.705963
      -107.93308       37.702698
      -107.93597       37.701744
      -107.93887       37.701698
      -107.94705       37.702927
      -107.95054       37.702873
      -107.95344       37.702374
      -107.95746       37.700493
      -107.96146       37.697708
      -107.96600       37.693558
      -107.96882       37.689884
      -107.96989       37.686695
      -107.96977       37.682159
      -107.96849       37.677650
      -107.96601       37.671795
      -107.96291       37.664589
      -107.96044       37.659191
      -107.95794       37.652428
      -107.95724       37.647907
      -107.95718       37.645641
      -107.95827       37.642902
      -107.95998       37.641514
      -107.96285       37.640110
      -107.96859       37.637749
      -108.12839       37.635517
      -108.22662       37.635117
      -108.33652       37.635780
      -108.44694       37.634521
      -108.55504       37.633663
      -108.66661       37.632175
      -108.66655       37.630360
      -108.71945       37.630554
      -108.72585       37.630409
      -108.77351       37.630241
      -108.84210       37.630020
      -108.88863       37.630287
      -108.91420       37.630131
      -108.93921       37.600960
      -108.97417       37.559753
      -109.04435       37.477283
      -109.04440       37.507355
      -109.04430       37.527756
      -109.04397       37.592602
      -109.04391       37.603832
      -109.04393       37.606209
      -109.04389       37.619362
      -109.04385       37.631046
      -109.04349       37.676037
      -109.04345       37.680485
      -109.04350       37.692268
      -109.04375       37.753593
      -109.04366       37.769463
      -109.04305       37.880020
      -109.04099       38.153107
      -108.64918       38.153099
      -108.63044       38.153049
      -108.53969       38.152695
      -108.48406       38.152473
      -108.46415       38.152420
      -108.35056       38.151928
      -108.33360       38.152248
      -108.25866       38.152290
      -108.24109       38.152161
      -108.22353       38.152027
      -108.05494       38.152245
      -107.96536       38.151897
      -107.96516       38.144646
      -107.94935       38.143993
      -107.94913       38.114079
      -107.89120       38.113628
      -107.89084       38.099125
      -107.89317       38.099091
      -107.89342       38.085941
      -107.89751       38.085876
      -107.89734       38.056412
      -107.89251       38.050594
      -107.89242       38.046970
      -107.89353       38.044685
      -107.89349       38.043324
      -107.89342       38.040607
      -107.89221       38.038811
      -107.88978       38.035221
      -107.88850       38.030708
      -107.88841       38.027084
      -107.89003       38.022072
      -107.88990       38.017086
      -107.88981       38.013462
      -107.88857       38.010761
      -107.88735       38.008965
      -107.88263       38.006771
      -107.87969       38.006363
      -107.86977       38.006516
      -107.86394       38.007057
      -107.85989       38.008480
      -107.85581       38.008995
      -107.85111       38.008160
      -107.84699       38.006863
      -107.84286       38.005112
      -107.84045       38.002426
      -107.84041       38.000614
      -107.84202       37.994698
      -107.84314       37.992867
      -107.84193       37.991070
      -107.84074       37.990635
      -107.83315       37.990749
      -107.82905       37.989906
      -107.82200       37.988197
      -107.81615       37.988281
      -107.80677       37.986607
      -107.80029       37.984436
      -107.79382       37.982265
      -107.79028       37.980503
      -107.78787       37.977818
      -107.78597       37.971500
      -107.78348       37.965645
      -107.77991       37.962521
      -107.77284       37.959904
      -107.76641       37.959545
      -107.76109       37.956902
      -107.75341       37.952930
      -107.74928       37.951176
      -107.74572       37.948509
      -107.73907       37.938633
      -107.73182       37.928310
      -107.73111       37.922878
      -107.73384       37.915134
      -107.73375       37.911057
      -107.73591       37.903770
      -107.74219       37.898243
      -107.74789       37.892269
      -107.75529       37.884457
      -107.76553       37.873882
      -107.77408       37.865597
      -107.77806       37.861458
      -107.77684       37.859211
      -107.77562       37.856960
      -107.77617       37.855595
      -107.78117       37.845093
      -107.78449       37.837791
      -107.78676       37.835491
      -107.78845       37.833199
      -107.79182       37.827713
      -107.79346       37.823605
      -107.79518       37.822220
      -107.79748       37.821281
      -107.80040       37.821239
      -107.80564       37.821159
      -107.80855       37.820663
      -107.82576       37.809982
      -107.82630       37.808159
      -107.82684       37.806339
      -107.82250       37.795525
      -107.82126       37.792820
      -107.82240       37.791447
      -107.82750       37.785927
      -107.83543       37.776741
      -107.83998       37.772594
      -107.84230       37.772106
      -107.84463       37.772072
      -107.84932       37.773357
      -107.85400       37.774197
      -107.85923       37.773663
      -107.86155       37.773174
      -107.86873       37.780769
      -107.87228       37.782982
      -107.87756       37.784264
      -107.88106       37.784660
      -107.88342       37.785984
      -107.88584       37.789574
      -107.88951       37.796318
      -107.89130       37.798103
      -107.89660       37.800289
      -107.90721       37.805111
      -107.91196       37.808208
      -107.91440       37.812706
      -107.91746       37.818096
      -107.92223       37.822556
      -107.92877       37.827438
      -107.93703       37.831390
      -107.94465       37.833080
      -107.95339       37.832943
      -107.96036       37.831921
      -107.96790       37.830441
      -107.97141       37.831287
      -107.97443       37.834866
      -107.98109       37.844280
